File Name,D:\我的库\desktop\81.txt
Start Date,29 五月 2016
Start Time,10:14:06

Sample #,X_GYRO (16 bit),Y_GYRO (16 bit),Z_GYRO (16  bit),X_ACCL (16  bit),Y_ACCL (16  bit),Z_ACCL (16  bit),X_MAGN (16 bit),Y_MAGN (16 bit),Z_MAGN (16 bit),ROLL _C23_OUT,PITCH_C31_OUT,YAW_C32_OUT
29745,-0.1600,-0.0800,-0.2000,0.0056,-0.0832,0.9896,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29746,-0.2000,-0.0600,-0.0400,0.0056,-0.0856,0.9920,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29747,-0.0200,-0.1600,-0.1000,0.0056,-0.0864,0.9920,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29748,0.2600,-0.0200,-0.2000,0.0032,-0.0856,0.9904,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29749,0.2600,0.0400,-0.4200,0.0048,-0.0864,0.9912,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29750,0.2400,0.0000,-0.3200,0.0056,-0.0840,0.9936,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29751,0.2800,-0.1000,-0.0800,0.0032,-0.0840,0.9936,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29752,0.1400,-0.1600,-0.2200,0.0032,-0.0832,0.9928,-17.9000,-315.8000,-252.8000,-4.3726,-0.2966,149.9435
29753,0.2600,0.0000,-0.1800,0.0064,-0.0824,0.9920,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29754,0.2400,-0.0200,-0.1400,0.0032,-0.0824,0.9920,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29755,0.2400,0.0000,0.0000,0.0040,-0.0824,0.9912,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29756,0.2200,-0.0400,-0.3200,0.0048,-0.0800,0.9936,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29757,0.1600,-0.0800,-0.0600,0.0056,-0.0784,0.9928,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29758,0.1200,0.0800,-0.1800,0.0048,-0.0792,0.9920,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29759,-0.0200,-0.0400,-0.2000,0.0040,-0.0800,0.9896,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29760,0.2600,0.1200,-0.0800,0.0024,-0.0808,0.9912,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29761,0.0200,0.0000,-0.3000,0.0024,-0.0808,0.9896,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29762,-0.1400,-0.0200,-0.4000,0.0016,-0.0816,0.9912,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29763,-0.2200,0.0800,-0.4400,0.0032,-0.0832,0.9928,-17.8000,-314.9000,-252.6000,-4.3726,-0.2966,149.9435
29764,-0.1400,-0.1000,-0.1000,0.0016,-0.0832,0.9936,-17.9000,-315.3000,-252.8000,-4.3726,-0.2966,149.9435
29765,-0.2200,-0.0400,-0.1200,0.0048,-0.0840,0.9912,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29766,-0.1800,0.0600,0.0400,0.0048,-0.0848,0.9912,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9435
29767,-0.2200,-0.1200,-0.1600,0.0072,-0.0856,0.9912,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29768,-0.1000,-0.2400,-0.1200,0.0056,-0.0840,0.9920,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29769,-0.0400,-0.0600,-0.2000,0.0024,-0.0840,0.9904,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29770,-0.0400,-0.1600,-0.0600,0.0040,-0.0824,0.9896,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29771,0.2000,0.0400,-0.2200,0.0048,-0.0832,0.9896,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29772,0.0600,0.1800,-0.2400,0.0048,-0.0840,0.9912,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29773,0.3000,-0.1400,-0.0400,0.0048,-0.0840,0.9904,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29774,0.2600,-0.2200,-0.1200,0.0048,-0.0832,0.9904,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29775,0.2600,-0.1200,-0.0400,0.0032,-0.0832,0.9880,-17.9000,-315.8000,-253.1000,-4.3726,-0.2966,149.9380
29776,0.1400,-0.0800,-0.0600,0.0024,-0.0832,0.9864,-17.8000,-316.0000,-252.7000,-4.3726,-0.2966,149.9380
29777,0.0600,-0.1400,-0.1800,0.0024,-0.0832,0.9856,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29778,0.0600,0.0000,-0.0600,0.0024,-0.0824,0.9888,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29779,0.0800,-0.0200,-0.1600,0.0016,-0.0816,0.9904,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29780,0.1200,0.0800,0.2600,0.0000,-0.0792,0.9912,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29781,0.1800,-0.0400,-0.0600,-0.0008,-0.0808,0.9936,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29782,0.2400,-0.1000,-0.0600,0.0024,-0.0792,0.9936,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29783,-0.0800,-0.0400,-0.1400,0.0008,-0.0784,0.9936,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29784,0.1000,0.1000,-0.3400,0.0000,-0.0800,0.9920,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29785,-0.0200,-0.0600,-0.1800,0.0008,-0.0816,0.9936,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29786,0.0600,-0.2600,-0.1800,0.0016,-0.0824,0.9928,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29787,0.0200,-0.0200,-0.3000,0.0024,-0.0832,0.9904,-17.7000,-316.1000,-252.3000,-4.3726,-0.2966,149.9380
29788,-0.3000,0.0000,-0.2000,0.0040,-0.0848,0.9904,-18.2000,-316.0000,-253.1000,-4.3726,-0.2966,149.9380
29789,-0.0600,0.0400,-0.0400,0.0040,-0.0832,0.9920,-18.2000,-316.0000,-253.1000,-4.3726,-0.2966,149.9380
29790,-0.0600,-0.1600,-0.1600,0.0048,-0.0856,0.9912,-18.2000,-316.0000,-253.1000,-4.3726,-0.2966,149.9380
29791,-0.0200,-0.2600,-0.1800,0.0048,-0.0856,0.9936,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29792,-0.1800,-0.0600,-0.1000,0.0040,-0.0840,0.9936,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29793,-0.2200,0.0600,-0.1800,0.0064,-0.0832,0.9912,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29794,0.0800,0.0400,-0.1400,0.0040,-0.0856,0.9920,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29795,0.0600,-0.0200,0.0400,0.0040,-0.0856,0.9912,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29796,0.1200,-0.1400,-0.1400,0.0056,-0.0848,0.9920,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29797,0.0800,-0.0800,-0.1200,0.0072,-0.0848,0.9904,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29798,0.2200,0.1400,-0.3200,0.0064,-0.0856,0.9912,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29799,0.4400,0.0800,-0.3400,0.0080,-0.0840,0.9896,-18.2000,-316.0000,-253.1000,-4.3726,-0.3021,149.9380
29800,0.3200,-0.1200,-0.0400,0.0040,-0.0824,0.9880,-18.0000,-315.8000,-252.4000,-4.3726,-0.3021,149.9380
29801,0.1800,0.1200,0.0400,0.0048,-0.0840,0.9904,-18.0000,-315.8000,-252.4000,-4.3726,-0.3021,149.9380
29802,0.1800,0.1400,-0.1000,0.0032,-0.0816,0.9920,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29803,0.2400,0.1200,-0.1600,0.0008,-0.0808,0.9928,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29804,0.1000,0.1200,0.0600,0.0032,-0.0808,0.9928,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29805,0.0000,0.1200,-0.2200,0.0032,-0.0800,0.9928,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29806,0.2000,0.2200,-0.0400,0.0040,-0.0824,0.9928,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29807,-0.0600,0.3200,-0.1400,0.0048,-0.0792,0.9928,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29808,-0.0600,0.1400,-0.0600,0.0024,-0.0816,0.9904,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29809,0.0800,0.0600,-0.0400,0.0040,-0.0824,0.9904,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29810,-0.0400,0.0000,-0.0600,0.0040,-0.0816,0.9912,-18.0000,-315.8000,-252.4000,-4.3726,-0.2966,149.9380
29811,-0.3200,0.1200,-0.2800,0.0000,-0.0816,0.9904,-17.8000,-315.8000,-252.7000,-4.3726,-0.2966,149.9380
29812,0.0000,0.0200,-0.1600,0.0032,-0.0824,0.9920,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29813,0.0400,0.1600,-0.1000,0.0040,-0.0824,0.9928,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29814,0.0600,-0.1600,-0.2200,0.0040,-0.0824,0.9912,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29815,0.0400,0.0800,-0.0800,0.0048,-0.0816,0.9936,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29816,-0.1200,0.1000,-0.3600,0.0040,-0.0856,0.9936,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29817,-0.1400,0.1600,-0.2600,0.0048,-0.0840,0.9920,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29818,-0.1200,0.0800,0.0200,0.0056,-0.0848,0.9920,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29819,0.0000,0.1200,0.0000,0.0048,-0.0848,0.9928,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29820,-0.1800,-0.1200,0.1800,0.0056,-0.0856,0.9944,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29821,0.0800,0.0000,-0.0400,0.0040,-0.0856,0.9928,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29822,0.1000,-0.1800,-0.1800,0.0024,-0.0848,0.9912,-17.6000,-315.9000,-252.9000,-4.3726,-0.2966,149.9380
29823,0.1600,0.2200,-0.1200,0.0040,-0.0832,0.9912,-17.9000,-316.5000,-252.9000,-4.3726,-0.2966,149.9380
29824,0.2600,0.0400,-0.1400,0.0056,-0.0824,0.9896,-18.2000,-317.1000,-253.0000,-4.3726,-0.2966,149.9380
29825,0.1800,0.0000,0.0200,0.0048,-0.0824,0.9880,-18.2000,-317.1000,-253.0000,-4.3726,-0.2966,149.9380
29826,-0.1000,0.0000,0.0000,0.0032,-0.0832,0.9888,-18.2000,-317.1000,-253.0000,-4.3726,-0.2966,149.9380
29827,0.2000,0.0200,-0.2200,0.0024,-0.0848,0.9912,-18.2000,-317.1000,-253.0000,-4.3726,-0.2966,149.9325
29828,0.0400,-0.0600,-0.1000,0.0008,-0.0824,0.9880,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29829,0.2600,0.2800,-0.1200,0.0048,-0.0816,0.9896,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29830,0.1400,-0.0400,-0.2000,0.0024,-0.0824,0.9920,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29831,0.1400,0.0800,-0.0600,0.0016,-0.0816,0.9904,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29832,0.5200,0.0000,-0.2000,0.0032,-0.0808,0.9912,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29833,0.1400,-0.1400,-0.0400,0.0032,-0.0808,0.9912,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29834,-0.0200,0.1200,-0.0200,0.0000,-0.0808,0.9920,-18.2000,-317.1000,-253.0000,-4.3671,-0.2966,149.9325
29835,0.3400,-0.0200,-0.0600,0.0016,-0.0808,0.9912,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29836,0.2800,-0.0400,-0.2800,0.0024,-0.0816,0.9936,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29837,0.0000,-0.0600,-0.3400,0.0008,-0.0808,0.9920,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29838,-0.0200,-0.1000,-0.1800,0.0016,-0.0800,0.9920,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29839,0.0000,0.2000,-0.3400,0.0040,-0.0784,0.9912,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29840,-0.2000,-0.0400,-0.2200,0.0056,-0.0816,0.9920,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29841,-0.1200,0.0000,0.0000,0.0056,-0.0816,0.9928,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29842,-0.1600,-0.0800,-0.2400,0.0048,-0.0840,0.9928,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29843,-0.3400,-0.0600,-0.1400,0.0040,-0.0840,0.9904,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29844,-0.2000,-0.0800,-0.2600,0.0056,-0.0824,0.9912,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29845,-0.1800,-0.0200,-0.0400,0.0040,-0.0840,0.9936,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29846,-0.1800,-0.0800,-0.0800,0.0032,-0.0832,0.9912,-17.9000,-316.4000,-252.6000,-4.3671,-0.2966,149.9325
29847,-0.1800,0.1400,-0.3400,0.0064,-0.0832,0.9920,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29848,-0.0400,0.1600,-0.2200,0.0072,-0.0848,0.9920,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29849,0.2600,0.1600,-0.2600,0.0040,-0.0840,0.9920,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29850,0.2800,0.3200,-0.1400,0.0056,-0.0848,0.9912,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29851,0.0000,0.0400,-0.1400,0.0024,-0.0840,0.9920,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29852,0.0800,-0.1200,-0.1800,0.0040,-0.0848,0.9896,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29853,0.0800,0.0600,-0.1400,0.0056,-0.0816,0.9912,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29854,0.2400,-0.1000,-0.1800,0.0016,-0.0808,0.9928,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29855,0.3000,-0.1000,-0.0800,0.0008,-0.0792,0.9904,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29856,0.0800,-0.0600,-0.1200,0.0032,-0.0816,0.9912,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29857,-0.0600,-0.3200,-0.0600,0.0032,-0.0816,0.9904,-18.2000,-315.6000,-252.9000,-4.3671,-0.2966,149.9325
29858,0.0600,0.0000,-0.2400,0.0032,-0.0832,0.9920,-17.9000,-315.9000,-252.8000,-4.3671,-0.2966,149.9325
29859,0.1400,0.0200,-0.2600,0.0032,-0.0840,0.9936,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29860,0.0600,0.1200,-0.3600,0.0024,-0.0808,0.9936,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29861,-0.0400,-0.1600,-0.3400,0.0040,-0.0800,0.9920,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29862,-0.1400,0.0400,-0.1200,0.0024,-0.0824,0.9912,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29863,-0.1200,-0.1600,-0.2600,0.0024,-0.0824,0.9920,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29864,-0.1800,-0.1800,-0.2400,0.0048,-0.0824,0.9936,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9325
29865,-0.0400,-0.1400,-0.3800,0.0032,-0.0816,0.9928,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9270
29866,-0.0800,-0.1000,-0.1400,0.0040,-0.0824,0.9928,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9270
29867,-0.0200,-0.1400,-0.1400,0.0048,-0.0856,0.9920,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9270
29868,-0.1600,0.1200,-0.2000,0.0024,-0.0848,0.9920,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9270
29869,0.0400,0.0800,-0.1000,0.0048,-0.0856,0.9936,-17.7000,-316.2000,-252.8000,-4.3671,-0.2966,149.9270
29870,-0.1200,0.0400,-0.0600,0.0048,-0.0832,0.9912,-17.8000,-315.8000,-252.9000,-4.3671,-0.2966,149.9270
29871,-0.4000,-0.1400,-0.1000,0.0048,-0.0840,0.9904,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29872,0.1200,-0.0400,0.0000,0.0056,-0.0832,0.9920,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29873,0.1200,-0.0600,-0.1800,0.0032,-0.0824,0.9896,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29874,0.0000,-0.1800,-0.1600,0.0032,-0.0832,0.9904,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29875,-0.0400,-0.0600,-0.1400,0.0032,-0.0832,0.9904,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29876,0.0600,-0.0200,-0.2600,0.0024,-0.0832,0.9896,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29877,0.1400,0.0200,-0.1600,0.0040,-0.0808,0.9888,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29878,0.0000,0.0200,-0.1800,0.0048,-0.0832,0.9912,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29879,0.0400,0.2400,-0.1200,0.0032,-0.0832,0.9912,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29880,-0.0600,-0.1000,-0.1200,0.0024,-0.0816,0.9912,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29881,-0.1000,-0.0800,-0.1800,0.0024,-0.0824,0.9904,-17.9000,-315.3000,-253.1000,-4.3671,-0.2966,149.9270
29882,0.1400,-0.1400,-0.2000,0.0056,-0.0816,0.9896,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29883,-0.1000,0.2200,-0.1200,0.0040,-0.0824,0.9936,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29884,-0.1400,-0.0800,-0.0600,0.0040,-0.0816,0.9920,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29885,0.0000,-0.0800,-0.0600,0.0032,-0.0816,0.9928,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29886,-0.1200,-0.0200,-0.3000,0.0040,-0.0824,0.9928,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29887,-0.0800,0.0400,0.0200,0.0032,-0.0816,0.9928,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29888,-0.1000,-0.1400,-0.0600,0.0024,-0.0808,0.9912,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29889,0.0000,-0.1800,-0.0800,0.0048,-0.0824,0.9912,-17.9000,-316.5000,-251.8000,-4.3671,-0.2966,149.9270
29890,-0.3800,-0.1400,-0.1200,0.0040,-0.0832,0.9920,-17.9000,-316.5000,-251.8000,-4.3726,-0.2966,149.9270
29891,-0.2400,0.1400,-0.1200,0.0048,-0.0848,0.9936,-17.9000,-316.5000,-251.8000,-4.3726,-0.2966,149.9270
29892,-0.1400,0.0600,-0.1600,0.0048,-0.0840,0.9920,-17.9000,-316.5000,-251.8000,-4.3726,-0.2966,149.9270
29893,-0.0400,0.1600,-0.1600,0.0040,-0.0832,0.9912,-17.9000,-316.5000,-251.8000,-4.3726,-0.2966,149.9270
29894,-0.1800,-0.0400,-0.3000,0.0056,-0.0832,0.9920,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29895,0.1400,0.0000,-0.1400,0.0032,-0.0848,0.9904,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29896,0.0800,-0.0800,-0.2600,0.0040,-0.0848,0.9912,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29897,0.0200,-0.0800,-0.2000,0.0048,-0.0824,0.9928,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29898,0.0200,-0.4400,-0.1200,0.0040,-0.0824,0.9928,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29899,0.1400,-0.0600,-0.2400,0.0056,-0.0832,0.9920,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29900,0.1200,0.0600,-0.2400,0.0048,-0.0840,0.9936,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29901,-0.0600,-0.0200,-0.1000,0.0032,-0.0848,0.9896,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29902,0.1400,0.0400,-0.3200,0.0040,-0.0824,0.9928,-17.5000,-315.8000,-252.4000,-4.3726,-0.2966,149.9270
29903,0.2000,-0.1600,-0.1400,0.0032,-0.0824,0.9912,-17.5000,-315.8000,-252.4000,-4.3671,-0.2966,149.9270
29904,0.2200,-0.0200,0.0400,0.0032,-0.0808,0.9896,-17.5000,-315.8000,-252.4000,-4.3671,-0.2966,149.9270
29905,0.0800,-0.1600,-0.1000,0.0032,-0.0808,0.9912,-17.6000,-316.0000,-252.4000,-4.3671,-0.2966,149.9270
29906,0.0400,-0.2800,-0.2000,0.0016,-0.0832,0.9888,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29907,0.2600,-0.0600,-0.1000,0.0024,-0.0824,0.9880,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29908,0.1200,-0.0200,-0.1400,0.0040,-0.0824,0.9904,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29909,0.2400,-0.1400,-0.0600,0.0024,-0.0832,0.9904,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29910,-0.0800,-0.1800,-0.1200,0.0032,-0.0808,0.9920,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29911,0.0600,0.0800,-0.2800,0.0024,-0.0800,0.9896,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29912,-0.1400,0.1600,0.0200,0.0008,-0.0816,0.9920,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29913,-0.2000,0.2200,-0.0200,0.0040,-0.0816,0.9904,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29914,0.0800,-0.0400,-0.1200,0.0032,-0.0816,0.9912,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29915,0.2600,-0.1000,-0.0800,0.0048,-0.0816,0.9904,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29916,0.1200,-0.1000,0.0600,0.0088,-0.0824,0.9920,-17.7000,-316.2000,-252.3000,-4.3671,-0.2966,149.9270
29917,0.0800,-0.0400,-0.3000,0.0048,-0.0816,0.9920,-17.7000,-316.6000,-252.3000,-4.3671,-0.2966,149.9215
29918,-0.2200,-0.0800,-0.2600,0.0048,-0.0808,0.9904,-17.8000,-317.0000,-252.2000,-4.3671,-0.2966,149.9215
29919,-0.0200,-0.0600,-0.1400,0.0064,-0.0832,0.9928,-17.8000,-317.0000,-252.2000,-4.3671,-0.2966,149.9215
29920,0.1400,-0.2000,-0.1200,0.0064,-0.0832,0.9912,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29921,0.1200,-0.1600,-0.1800,0.0072,-0.0840,0.9904,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29922,-0.0600,-0.2600,-0.0800,0.0056,-0.0832,0.9904,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29923,0.0000,-0.2200,-0.2400,0.0032,-0.0840,0.9912,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29924,-0.0400,0.0200,-0.2200,0.0040,-0.0848,0.9928,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29925,-0.0200,-0.2400,-0.1400,0.0040,-0.0840,0.9912,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29926,0.1200,-0.1400,-0.0800,0.0048,-0.0832,0.9920,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29927,0.2000,-0.1800,-0.1800,0.0024,-0.0816,0.9936,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29928,0.2400,-0.1800,-0.1800,0.0024,-0.0816,0.9920,-17.8000,-317.0000,-252.2000,-4.3671,-0.3021,149.9215
29929,0.0400,-0.2600,-0.1000,0.0048,-0.0816,0.9896,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29930,0.0200,-0.0200,-0.0400,0.0008,-0.0816,0.9880,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29931,0.1400,-0.1600,-0.2600,0.0032,-0.0800,0.9896,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29932,-0.0200,-0.0200,-0.2600,0.0016,-0.0816,0.9904,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29933,0.1000,-0.0400,-0.1200,0.0016,-0.0824,0.9920,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29934,0.2000,-0.0600,-0.1000,0.0040,-0.0824,0.9920,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29935,0.2200,-0.0800,0.0000,0.0032,-0.0816,0.9936,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29936,0.2800,0.2000,-0.2200,0.0032,-0.0832,0.9928,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29937,0.3400,0.1000,-0.2000,0.0032,-0.0816,0.9920,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
29938,0.1200,0.0200,-0.0600,0.0024,-0.0816,0.9896,-18.0000,-316.1000,-252.2000,-4.3671,-0.3021,149.9215
